,start,end,livetime,livetime_fraction,delivered_spills,collected_spills,delivered_pot,collected_pot,Unnamed: 0,Unnamed: 0.1
975,2026-03-27 12:00:00+00:00,2026-03-27 16:00:00+00:00,13200.0,0.9166666666666666,47239.0,44096.0,182089.95978347515,170589.48558291467,,
976,2026-03-27 16:00:00+00:00,2026-03-27 20:00:00+00:00,13029.0,0.9047916666666668,27294.0,20447.0,74380.35339622728,41239.54628095341,,
977,2026-03-27 20:00:00+00:00,2026-03-28 00:00:00+00:00,14400.0,1.0,71945.0,71945.0,351332.43396529974,351332.43396529974,,
978,2026-03-28 00:00:00+00:00,2026-03-28 04:00:00+00:00,14400.0,1.0,71973.0,71973.0,356217.4412491537,356217.4412491537,,
979,2026-03-28 04:00:00+00:00,2026-03-28 08:00:00+00:00,14400.0,1.0,71974.0,71974.0,357094.57899908867,357094.57899908867,,
980,2026-03-28 08:00:00+00:00,2026-03-28 12:00:00+00:00,14400.0,1.0,71993.0,71993.0,349911.5307154383,349911.5307154383,,
981,2026-03-28 12:00:00+00:00,2026-03-28 16:00:00+00:00,14400.0,1.0,71999.0,71999.0,356328.3693997242,356328.3693997242,,
982,2026-03-28 16:00:00+00:00,2026-03-28 20:00:00+00:00,14400.0,1.0,71994.0,71994.0,357109.4949080256,357109.4949080256,,
983,2026-03-28 20:00:00+00:00,2026-03-29 00:00:00+00:00,14400.0,1.0,71992.0,71992.0,357634.2845195215,357634.2845195215,,
984,2026-03-29 00:00:00+00:00,2026-03-29 04:00:00+00:00,14400.0,1.0,72001.0,72001.0,355684.1055693132,355684.1055693132,,
985,2026-03-29 04:00:00+00:00,2026-03-29 08:00:00+00:00,13739.0,0.9540972222222224,71996.0,68692.0,357883.9950211502,341420.75280521734,,
986,2026-03-29 08:00:00+00:00,2026-03-29 12:00:00+00:00,14400.0,1.0,72001.0,72001.0,356853.41471032787,356853.41471032787,,
987,2026-03-29 12:00:00+00:00,2026-03-29 16:00:00+00:00,14400.0,1.0,72002.0,72002.0,352748.31788820826,352748.31788820826,,
988,2026-03-29 16:00:00+00:00,2026-03-29 20:00:00+00:00,14400.0,1.0,71986.0,71986.0,345981.71337149787,345981.71337149787,,
989,2026-03-29 20:00:00+00:00,2026-03-30 00:00:00+00:00,14400.0,1.0,71981.0,71981.0,356735.2798235543,356735.2798235543,,
990,2026-03-30 00:00:00+00:00,2026-03-30 04:00:00+00:00,14400.0,1.0,71997.0,71997.0,353984.33582491166,353984.33582491166,,
991,2026-03-30 04:00:00+00:00,2026-03-30 08:00:00+00:00,14400.0,1.0,72000.0,72000.0,354626.7876462941,354626.7876462941,,
992,2026-03-30 08:00:00+00:00,2026-03-30 12:00:00+00:00,12312.0,0.855,71968.0,61534.0,350850.9107848397,299402.3640351929,,
993,2026-03-30 12:00:00+00:00,2026-03-30 16:00:00+00:00,14400.0,1.0,72004.0,72004.0,348937.044294883,348937.044294883,,
994,2026-03-30 16:00:00+00:00,2026-03-30 20:00:00+00:00,13921.0,0.9667361111111112,71935.0,69543.0,299392.5029146742,289843.96679086034,,
995,2026-03-30 20:00:00+00:00,2026-03-31 00:00:00+00:00,13879.0,0.9638194444444445,71936.0,69335.0,290510.59173514985,277851.69053542253,,
996,2026-03-31 00:00:00+00:00,2026-03-31 04:00:00+00:00,13543.0,0.9404861111111112,71957.0,67672.0,346639.13506505854,325647.19753576774,,
997,2026-03-31 04:00:00+00:00,2026-03-31 08:00:00+00:00,14400.0,1.0,71955.0,71955.0,345052.4870106613,345052.4870106613,,
998,2026-03-31 08:00:00+00:00,2026-03-31 12:00:00+00:00,13973.0,0.9703472222222222,71987.0,69852.0,354733.35231884045,345260.1692606425,,
999,2026-03-31 12:00:00+00:00,2026-03-31 16:00:00+00:00,14064.0,0.9766666666666668,71984.0,70306.0,332700.20149128337,324661.65445400705,,
1000,2026-03-31 16:00:00+00:00,2026-03-31 20:00:00+00:00,13899.0,0.9652083333333332,71971.0,69465.0,328771.1553385437,317271.7351128989,,
1001,2026-03-31 20:00:00+00:00,2026-04-01 00:00:00+00:00,14400.0,1.0,71992.0,71992.0,325581.8266580679,325581.8266580679,,
1002,2026-04-01 00:00:00+00:00,2026-04-01 04:00:00+00:00,14400.0,1.0,71999.0,71999.0,331804.7688958299,331804.7688958299,,
1003,2026-04-01 04:00:00+00:00,2026-04-01 08:00:00+00:00,14400.0,1.0,72005.0,72005.0,330537.3781522212,330537.3781522212,,
1004,2026-04-01 08:00:00+00:00,2026-04-01 12:00:00+00:00,14400.0,1.0,71975.0,71975.0,322658.81463764206,322658.81463764206,,
1005,2026-04-01 12:00:00+00:00,2026-04-01 16:00:00+00:00,13967.0,0.9699305555555556,71975.0,69813.0,310154.0820800398,300631.05379895226,,
1006,2026-04-01 16:00:00+00:00,2026-04-01 20:00:00+00:00,14400.0,1.0,71895.0,71895.0,308156.99089337594,308156.99089337594,,
1007,2026-04-01 20:00:00+00:00,2026-04-02 00:00:00+00:00,14400.0,1.0,71999.0,71999.0,326687.07230588776,326687.07230588776,35.0,
1008,2026-04-02 00:00:00+00:00,2026-04-02 04:00:00+00:00,13446.0,0.93375,72005.0,67235.0,327218.6496771127,305606.66588066943,36.0,
1009,2026-04-02 04:00:00+00:00,2026-04-02 08:00:00+00:00,14400.0,1.0,71999.0,71999.0,329619.19690487656,329619.19690487656,37.0,
1010,2026-04-02 08:00:00+00:00,2026-04-02 12:00:00+00:00,14400.0,1.0,71999.0,71999.0,327879.1397828762,327879.1397828762,38.0,
1011,2026-04-02 12:00:00+00:00,2026-04-02 16:00:00+00:00,13926.0,0.9670833333333332,71973.0,69605.0,319678.1974341895,309015.60566048446,39.0,
1012,2026-04-02 16:00:00+00:00,2026-04-02 20:00:00+00:00,14038.0,0.9748611111111112,71940.0,70133.0,313480.7638015942,305389.10452315287,40.0,
1013,2026-04-02 20:00:00+00:00,2026-04-03 00:00:00+00:00,14400.0,1.0,71937.0,71937.0,355836.13203328976,355836.13203328976,41.0,
1014,2026-04-03 00:00:00+00:00,2026-04-03 04:00:00+00:00,14400.0,1.0,71946.0,71946.0,352935.22097107844,352935.22097107844,42.0,
1015,2026-04-03 04:00:00+00:00,2026-04-03 08:00:00+00:00,14400.0,1.0,71969.0,71969.0,352051.98390197335,352051.98390197335,43.0,
1016,2026-04-03 08:00:00+00:00,2026-04-03 12:00:00+00:00,13929.0,0.9672916666666668,71990.0,69638.0,355673.49348818685,343955.2207938797,44.0,
1017,2026-04-03 12:00:00+00:00,2026-04-03 16:00:00+00:00,10598.0,0.7359722222222222,52886.0,41751.0,118330.6129100504,118319.7965874454,45.0,
1018,2026-04-03 16:00:00+00:00,2026-04-03 20:00:00+00:00,10903.0,0.7571527777777778,65005.0,47552.0,237058.4388476666,157512.9036968341,46.0,
1019,2026-04-03 20:00:00+00:00,2026-04-04 00:00:00+00:00,14400.0,1.0,42334.0,42334.0,36.41998609067705,36.41998609067705,47.0,
1020,2026-04-04 00:00:00+00:00,2026-04-04 04:00:00+00:00,14400.0,1.0,43014.0,43014.0,39.54481556171145,39.54481556171145,,
1021,2026-04-04 04:00:00+00:00,2026-04-04 08:00:00+00:00,13188.0,0.9158333333333334,42927.0,39339.0,37.39545531255275,35.82190482711238,,
1022,2026-04-04 08:00:00+00:00,2026-04-04 12:00:00+00:00,14400.0,1.0,42780.0,42780.0,38.0523628502241,38.0523628502241,,
1023,2026-04-04 12:00:00+00:00,2026-04-04 16:00:00+00:00,14400.0,1.0,43151.0,43151.0,40.293023267695176,40.293023267695176,,
1024,2026-04-04 16:00:00+00:00,2026-04-04 20:00:00+00:00,13911.0,0.9660416666666668,71896.0,69451.0,309762.418873045,298376.7092809946,,
1025,2026-04-04 20:00:00+00:00,2026-04-05 00:00:00+00:00,13809.0,0.9589583333333334,71968.0,69014.0,330701.36411603144,316191.9962868513,,
1026,2026-04-05 00:00:00+00:00,2026-04-05 04:00:00+00:00,13210.0,0.9173611111111112,71988.0,66039.0,342807.7199362907,313638.8570235003,,
1027,2026-04-05 04:00:00+00:00,2026-04-05 08:00:00+00:00,13624.0,0.9461111111111112,71907.0,68027.0,205082.83838748408,205079.7950542528,,
1028,2026-04-05 08:00:00+00:00,2026-04-05 12:00:00+00:00,13615.0,0.9454861111111112,71911.0,68002.0,195584.0354370417,189122.0824326273,,
1029,2026-04-05 12:00:00+00:00,2026-04-05 16:00:00+00:00,14400.0,1.0,70928.0,70928.0,401.9577674277101,401.9577674277101,,
1030,2026-04-05 16:00:00+00:00,2026-04-05 20:00:00+00:00,14400.0,1.0,71463.0,71463.0,63.012569454420685,63.012569454420685,,
1031,2026-04-05 20:00:00+00:00,2026-04-06 00:00:00+00:00,14400.0,1.0,71477.0,71477.0,52.725293988428426,52.725293988428426,,
1032,2026-04-06 00:00:00+00:00,2026-04-06 04:00:00+00:00,13731.0,0.9535416666666666,56023.0,54016.0,20957.790795898138,11617.126808657154,,
1033,2026-04-06 04:00:00+00:00,2026-04-06 08:00:00+00:00,14223.0,0.9877083333333332,71550.0,71019.0,311408.0270672855,308916.06286462187,,
1034,2026-04-06 08:00:00+00:00,2026-04-06 12:00:00+00:00,13847.0,0.9615972222222222,17316.0,16763.0,2426.455637874521,2425.842835725243,,
1035,2026-04-06 12:00:00+00:00,2026-04-06 16:00:00+00:00,11830.0,0.8215277777777777,25773.0,21567.0,30850.829536274818,22534.72861049704,,
1036,2026-04-06 16:00:00+00:00,2026-04-06 20:00:00+00:00,14400.0,1.0,71962.0,71962.0,356956.54089453584,356956.54089453584,,
1037,2026-04-06 20:00:00+00:00,2026-04-07 00:00:00+00:00,9376.898861,0.6511735320138888,46898.0,46867.0,229760.31261851525,229605.4142745797,,
1038,2026-04-07 00:00:00+00:00,2026-04-07 04:00:00+00:00,14400.0,1.0,71968.0,71968.0,353666.83851289016,353666.83851289016,,
1039,2026-04-07 04:00:00+00:00,2026-04-07 08:00:00+00:00,14400.0,1.0,71967.0,71967.0,356171.73644761136,356171.73644761136,,
1040,2026-04-07 08:00:00+00:00,2026-04-07 12:00:00+00:00,14400.0,1.0,71984.0,71984.0,354549.6977910253,354549.6977910253,,
1041,2026-04-07 12:00:00+00:00,2026-04-07 16:00:00+00:00,14400.0,1.0,71962.0,71962.0,345129.0675519276,345129.0675519276,,
1042,2026-04-07 16:00:00+00:00,2026-04-07 20:00:00+00:00,14400.0,1.0,71931.0,71931.0,350946.13583993097,350946.13583993097,,
1043,2026-04-07 20:00:00+00:00,2026-04-08 00:00:00+00:00,7549.0,0.5242361111111111,36278.0,26485.0,137013.5322612833,116592.39139649368,,
1044,2026-04-08 00:00:00+00:00,2026-04-08 04:00:00+00:00,6299.0,0.4374305555555555,44569.0,24241.0,185808.5833224159,110729.06440671124,,
1045,2026-04-08 04:00:00+00:00,2026-04-08 08:00:00+00:00,14400.0,1.0,71999.0,71999.0,356192.7802633444,356192.7802633444,,
1046,2026-04-08 08:00:00+00:00,2026-04-08 12:00:00+00:00,14400.0,1.0,71995.0,71995.0,347536.1582786548,347536.1582786548,,
1047,2026-04-08 12:00:00+00:00,2026-04-08 16:00:00+00:00,14400.0,1.0,72005.0,72005.0,345391.5878102012,345391.5878102012,,
1048,2026-04-08 16:00:00+00:00,2026-04-08 20:00:00+00:00,13385.0,0.9295138888888888,45740.0,43310.0,158118.6459308159,148293.55377800405,,
1049,2026-04-08 20:00:00+00:00,2026-04-09 00:00:00+00:00,14002.0,0.9723611111111112,62865.0,60938.0,183607.224659481,183605.3355940233,,
1050,2026-04-09 00:00:00+00:00,2026-04-09 04:00:00+00:00,14400.0,1.0,43167.0,43167.0,32.158346373435755,32.158346373435755,,
1051,2026-04-09 04:00:00+00:00,2026-04-09 08:00:00+00:00,14400.0,1.0,43059.0,43059.0,31.543975212276827,31.543975212276827,,
1052,2026-04-09 08:00:00+00:00,2026-04-09 12:00:00+00:00,14400.0,1.0,43110.0,43110.0,30.58836938574469,30.58836938574469,,
1053,2026-04-09 12:00:00+00:00,2026-04-09 16:00:00+00:00,14400.0,1.0,42608.0,42608.0,30.871940173129246,30.871940173129246,,
1054,2026-04-09 16:00:00+00:00,2026-04-09 20:00:00+00:00,13483.0,0.9363194444444444,33696.0,30945.0,23.947438050446287,21.87769452837417,,
1055,2026-04-09 20:00:00+00:00,2026-04-10 00:00:00+00:00,13595.0,0.9440972222222224,14391.0,13587.0,10.105657289602693,9.545884742379846,,
1056,2026-04-10 00:00:00+00:00,2026-04-10 04:00:00+00:00,14400.0,1.0,41282.0,41282.0,32.56694055101598,32.56694055101598,,
1057,2026-04-10 04:00:00+00:00,2026-04-10 08:00:00+00:00,14400.0,1.0,42871.0,42871.0,30.32835816531463,30.32835816531463,,
1058,2026-04-10 08:00:00+00:00,2026-04-10 12:00:00+00:00,14400.0,1.0,42975.0,42975.0,30.398637789845143,30.398637789845143,,
1059,2026-04-10 12:00:00+00:00,2026-04-10 16:00:00+00:00,13660.0,0.9486111111111112,42930.0,40712.0,31.14549294943328,29.77669558237397,,
1060,2026-04-10 16:00:00+00:00,2026-04-10 20:00:00+00:00,9723.0,0.6752083333333333,42809.0,29016.0,31.921220737519345,21.91239720944788,,
1061,2026-04-10 20:00:00+00:00,2026-04-11 00:00:00+00:00,12752.0,0.8855555555555555,42983.0,38042.0,31.62990652706632,28.25014840625009,,
1062,2026-04-11 00:00:00+00:00,2026-04-11 04:00:00+00:00,14400.0,1.0,43183.0,43183.0,29.80366878656965,29.80366878656965,,
1063,2026-04-11 04:00:00+00:00,2026-04-11 08:00:00+00:00,14400.0,1.0,42934.0,42934.0,32.44380528597013,32.44380528597013,,
1064,2026-04-11 08:00:00+00:00,2026-04-11 12:00:00+00:00,14400.0,1.0,42985.0,42985.0,30.861411177280708,30.861411177280708,,
1065,2026-04-11 12:00:00+00:00,2026-04-11 16:00:00+00:00,14400.0,1.0,42866.0,42866.0,31.11824585657396,31.11824585657396,,
1066,2026-04-11 16:00:00+00:00,2026-04-11 20:00:00+00:00,14027.0,0.9740972222222222,61861.0,60742.0,213822.5989650989,213821.85984297507,,
1067,2026-04-11 20:00:00+00:00,2026-04-12 00:00:00+00:00,14400.0,1.0,71992.0,71992.0,348351.8709055723,348351.8709055723,,
1068,2026-04-12 00:00:00+00:00,2026-04-12 04:00:00+00:00,14400.0,1.0,71974.0,71974.0,343197.7185049285,343197.7185049285,,
1069,2026-04-12 04:00:00+00:00,2026-04-12 08:00:00+00:00,14400.0,1.0,71994.0,71994.0,339155.5417392879,339155.5417392879,,
1070,2026-04-12 08:00:00+00:00,2026-04-12 12:00:00+00:00,14400.0,1.0,71991.0,71991.0,345134.4632133992,345134.4632133992,,
1071,2026-04-12 12:00:00+00:00,2026-04-12 16:00:00+00:00,13265.0,0.9211805555555556,31464.0,27525.0,56834.3947805219,56830.244567704416,,
1072,2026-04-12 16:00:00+00:00,2026-04-12 20:00:00+00:00,14400.0,1.0,29006.0,29006.0,20.422688953132223,20.422688953132223,,
1073,2026-04-12 20:00:00+00:00,2026-04-13 00:00:00+00:00,14400.0,1.0,43020.0,43020.0,31.79804466814334,31.79804466814334,,
1074,2026-04-13 00:00:00+00:00,2026-04-13 04:00:00+00:00,13725.0,0.953125,63693.0,61208.0,235612.27086863137,232487.63607114312,,
1075,2026-04-13 04:00:00+00:00,2026-04-13 08:00:00+00:00,14400.0,1.0,72000.0,72000.0,337015.3470669874,337015.3470669874,,
1076,2026-04-13 08:00:00+00:00,2026-04-13 12:00:00+00:00,14400.0,1.0,71997.0,71997.0,342828.6393163545,342828.6393163545,,
1077,2026-04-13 12:00:00+00:00,2026-04-13 16:00:00+00:00,14400.0,1.0,71998.0,71998.0,336531.2603852701,336531.2603852701,,
1078,2026-04-13 16:00:00+00:00,2026-04-13 20:00:00+00:00,14400.0,1.0,71875.0,71875.0,295903.0077664809,295903.0077664809,,
1079,2026-04-13 20:00:00+00:00,2026-04-14 00:00:00+00:00,14400.0,1.0,71891.0,71891.0,352379.97366973193,352379.97366973193,,
1080,2026-04-14 00:00:00+00:00,2026-04-14 04:00:00+00:00,14400.0,1.0,71962.0,71962.0,345580.8353634172,345580.8353634172,,
1081,2026-04-14 04:00:00+00:00,2026-04-14 08:00:00+00:00,14400.0,1.0,71972.0,71972.0,358008.9580429821,358008.9580429821,,
1082,2026-04-14 08:00:00+00:00,2026-04-14 12:00:00+00:00,14400.0,1.0,71983.0,71983.0,356562.79368972493,356562.79368972493,,
1083,2026-04-14 12:00:00+00:00,2026-04-14 16:00:00+00:00,14400.0,1.0,71953.0,71953.0,348505.52484062687,348505.52484062687,,
1084,2026-04-14 16:00:00+00:00,2026-04-14 20:00:00+00:00,14400.0,1.0,71918.0,71918.0,348313.03315698454,348313.03315698454,,
1085,2026-04-14 20:00:00+00:00,2026-04-15 00:00:00+00:00,13482.0,0.93625,71941.0,67373.0,340535.6518962359,320702.1400126628,,
1086,2026-04-15 00:00:00+00:00,2026-04-15 04:00:00+00:00,14400.0,1.0,71949.0,71949.0,341405.3559673581,341405.3559673581,,
1087,2026-04-15 04:00:00+00:00,2026-04-15 08:00:00+00:00,14400.0,1.0,72001.0,72001.0,353836.0862979911,353836.0862979911,,
1088,2026-04-15 08:00:00+00:00,2026-04-15 12:00:00+00:00,14400.0,1.0,72000.0,72000.0,356804.8754414724,356804.8754414724,,
1089,2026-04-15 12:00:00+00:00,2026-04-15 16:00:00+00:00,14400.0,1.0,71929.0,71929.0,348153.8994857579,348153.8994857579,,
1090,2026-04-15 16:00:00+00:00,2026-04-15 20:00:00+00:00,14400.0,1.0,71987.0,71987.0,349913.7770156789,349913.7770156789,,
1091,2026-04-15 20:00:00+00:00,2026-04-16 00:00:00+00:00,14400.0,1.0,71978.0,71978.0,350343.77432991425,350343.77432991425,,
1092,2026-04-16 00:00:00+00:00,2026-04-16 04:00:00+00:00,14400.0,1.0,71931.0,71931.0,334513.7635091054,334513.7635091054,,
1093,2026-04-16 04:00:00+00:00,2026-04-16 08:00:00+00:00,14400.0,1.0,72008.0,72008.0,354181.8652560574,354181.8652560574,,
1094,2026-04-16 08:00:00+00:00,2026-04-16 12:00:00+00:00,13826.0,0.9601388888888888,47159.0,44289.0,174737.96619811805,174735.5918664596,,
1095,2026-04-16 12:00:00+00:00,2026-04-16 16:00:00+00:00,14400.0,1.0,14255.0,14255.0,10.221156955821844,10.221156955821844,,
1096,2026-04-16 16:00:00+00:00,2026-04-16 20:00:00+00:00,13640.0,0.9472222222222222,70947.0,67161.0,326573.9371581539,314772.99027878494,,
1097,2026-04-16 20:00:00+00:00,2026-04-17 00:00:00+00:00,14400.0,1.0,71969.0,71969.0,345814.75613409653,345814.75613409653,,
1098,2026-04-17 00:00:00+00:00,2026-04-17 04:00:00+00:00,14400.0,1.0,71915.0,71915.0,316300.8297410561,316300.8297410561,,
1099,2026-04-17 04:00:00+00:00,2026-04-17 08:00:00+00:00,14400.0,1.0,71975.0,71975.0,310653.86582470586,310653.86582470586,,
1100,2026-04-17 08:00:00+00:00,2026-04-17 12:00:00+00:00,14400.0,1.0,71992.0,71992.0,327998.5791929867,327998.5791929867,,
1101,2026-04-17 12:00:00+00:00,2026-04-17 16:00:00+00:00,14400.0,1.0,71995.0,71995.0,351501.8987357926,351501.8987357926,,
1102,2026-04-17 16:00:00+00:00,2026-04-17 20:00:00+00:00,14400.0,1.0,71996.0,71996.0,342718.5230710406,342718.5230710406,,
1103,2026-04-17 20:00:00+00:00,2026-04-18 00:00:00+00:00,14400.0,1.0,71998.0,71998.0,344691.105874827,344691.105874827,,
1104,2026-04-18 00:00:00+00:00,2026-04-18 04:00:00+00:00,14400.0,1.0,72001.0,72001.0,343414.03993928386,343414.03993928386,,
1105,2026-04-18 04:00:00+00:00,2026-04-18 08:00:00+00:00,14400.0,1.0,72002.0,72002.0,355964.03417021176,355964.03417021176,,
1106,2026-04-18 08:00:00+00:00,2026-04-18 12:00:00+00:00,13940.0,0.9680555555555556,72001.0,69705.0,358046.422086658,346776.16039220383,,
1107,2026-04-18 12:00:00+00:00,2026-04-18 16:00:00+00:00,14400.0,1.0,71996.0,71996.0,358779.4201941447,358779.4201941447,,
1108,2026-04-18 16:00:00+00:00,2026-04-18 20:00:00+00:00,14400.0,1.0,72001.0,72001.0,339950.5970661653,339950.5970661653,,
1109,2026-04-18 20:00:00+00:00,2026-04-19 00:00:00+00:00,14400.0,1.0,71998.0,71998.0,321815.29092763935,321815.29092763935,,
1110,2026-04-19 00:00:00+00:00,2026-04-19 04:00:00+00:00,14400.0,1.0,71992.0,71992.0,359841.7456601778,359841.7456601778,,
1111,2026-04-19 04:00:00+00:00,2026-04-19 08:00:00+00:00,14400.0,1.0,71973.0,71973.0,349118.54038818646,349118.54038818646,,
1112,2026-04-19 08:00:00+00:00,2026-04-19 12:00:00+00:00,14400.0,1.0,72005.0,72005.0,359189.17366035667,359189.17366035667,,
1113,2026-04-19 12:00:00+00:00,2026-04-19 16:00:00+00:00,14400.0,1.0,71944.0,71944.0,351318.1872282115,351318.1872282115,,
1114,2026-04-19 16:00:00+00:00,2026-04-19 20:00:00+00:00,14400.0,1.0,71987.0,71987.0,355566.237027438,355566.237027438,,
1115,2026-04-19 20:00:00+00:00,2026-04-20 00:00:00+00:00,14400.0,1.0,71979.0,71979.0,359329.36630996375,359329.36630996375,,
1116,2026-04-20 00:00:00+00:00,2026-04-20 04:00:00+00:00,14400.0,1.0,71975.0,71975.0,353960.3486772042,353960.3486772042,,
1117,2026-04-20 04:00:00+00:00,2026-04-20 08:00:00+00:00,14400.0,1.0,71955.0,71955.0,354416.1999212012,354416.1999212012,,
1118,2026-04-20 08:00:00+00:00,2026-04-20 12:00:00+00:00,14400.0,1.0,71992.0,71992.0,348213.8278903975,348213.8278903975,,
1119,2026-04-20 12:00:00+00:00,2026-04-20 16:00:00+00:00,14400.0,1.0,72001.0,72001.0,293585.54272940283,293585.54272940283,,
1120,2026-04-20 16:00:00+00:00,2026-04-20 20:00:00+00:00,14400.0,1.0,71947.0,71947.0,344138.03824573854,344138.03824573854,,
1121,2026-04-20 20:00:00+00:00,2026-04-21 00:00:00+00:00,14400.0,1.0,71981.0,71981.0,346600.838954707,346600.838954707,,
1122,2026-04-21 00:00:00+00:00,2026-04-21 04:00:00+00:00,14400.0,1.0,71946.0,71946.0,344348.6674631778,344348.6674631778,,
1123,2026-04-21 04:00:00+00:00,2026-04-21 08:00:00+00:00,14400.0,1.0,71999.0,71999.0,351536.207997747,351536.207997747,,
1124,2026-04-21 08:00:00+00:00,2026-04-21 12:00:00+00:00,13263.0,0.9210416666666666,72001.0,66317.0,357259.9934244456,330268.0674025577,,
1125,2026-04-21 12:00:00+00:00,2026-04-21 16:00:00+00:00,14400.0,1.0,63718.0,63718.0,252090.16687854228,252090.16687854228,,
1126,2026-04-21 16:00:00+00:00,2026-04-21 20:00:00+00:00,2110.574364,0.14656766416666667,6362.0,6330.0,6.016201326906101,5.905946134337501,,
