,start,end,livetime,livetime_fraction,delivered_spills,collected_spills,delivered_pot,collected_pot
431,2025-02-18 20:00:00+00:00,2025-02-19 00:00:00+00:00,13898.0,0.9651388888888889,71986,69478,73664.94660888429,62488.45258566011
432,2025-02-19 00:00:00+00:00,2025-02-19 04:00:00+00:00,14400.0,1.0,72001,72001,349315.65654840716,349315.65654840716
433,2025-02-19 04:00:00+00:00,2025-02-19 08:00:00+00:00,14400.0,1.0,71996,71996,320778.90324904956,320778.90324904956
434,2025-02-19 08:00:00+00:00,2025-02-19 12:00:00+00:00,14400.0,1.0,71566,71566,346132.7128974204,346132.7128974204
435,2025-02-19 12:00:00+00:00,2025-02-19 16:00:00+00:00,14400.0,1.0,71998,71998,346988.785607273,346988.785607273
436,2025-02-19 16:00:00+00:00,2025-02-19 20:00:00+00:00,14400.0,1.0,71993,71993,354088.1668366834,354088.1668366834
437,2025-02-19 20:00:00+00:00,2025-02-20 00:00:00+00:00,13320.0,0.925,71877,66477,357717.5225397054,330749.8122525546
438,2025-02-20 00:00:00+00:00,2025-02-20 04:00:00+00:00,14400.0,1.0,72000,72000,359406.8594924198,359406.8594924198
439,2025-02-20 04:00:00+00:00,2025-02-20 08:00:00+00:00,14400.0,1.0,71989,71989,347605.097383576,347605.097383576
440,2025-02-20 08:00:00+00:00,2025-02-20 12:00:00+00:00,14400.0,1.0,71986,71986,354592.2395226877,354592.2395226877
441,2025-02-20 12:00:00+00:00,2025-02-20 16:00:00+00:00,14400.0,1.0,72001,72001,356179.99708318827,356179.99708318827
442,2025-02-20 16:00:00+00:00,2025-02-20 20:00:00+00:00,14400.0,1.0,72007,72007,352389.4364207649,352389.4364207649
443,2025-02-20 20:00:00+00:00,2025-02-21 00:00:00+00:00,14400.0,1.0,71990,71990,356429.3431986372,356429.3431986372
444,2025-02-21 00:00:00+00:00,2025-02-21 04:00:00+00:00,14400.0,1.0,71992,71992,349013.13427841174,349013.13427841174
445,2025-02-21 04:00:00+00:00,2025-02-21 08:00:00+00:00,14400.0,1.0,71999,71999,352801.7631660105,352801.7631660105
446,2025-02-21 08:00:00+00:00,2025-02-21 12:00:00+00:00,14400.0,1.0,71993,71993,335130.0819513105,335130.0819513105
447,2025-02-21 12:00:00+00:00,2025-02-21 16:00:00+00:00,14400.0,1.0,72011,72011,355006.35168418835,355006.35168418835
448,2025-02-21 16:00:00+00:00,2025-02-21 20:00:00+00:00,14400.0,1.0,71696,71696,352236.08554779284,352236.08554779284
449,2025-02-21 20:00:00+00:00,2025-02-22 00:00:00+00:00,14400.0,1.0,71994,71994,356671.93364815356,356671.93364815356
450,2025-02-22 00:00:00+00:00,2025-02-22 04:00:00+00:00,11319.0,0.7860416666666666,71999,56596,357739.8935304822,280914.6885397128
451,2025-02-22 04:00:00+00:00,2025-02-22 08:00:00+00:00,14400.0,1.0,71995,71995,355682.325121185,355682.325121185
452,2025-02-22 08:00:00+00:00,2025-02-22 12:00:00+00:00,14400.0,1.0,71995,71995,358163.74595817365,358163.74595817365
453,2025-02-22 12:00:00+00:00,2025-02-22 16:00:00+00:00,14400.0,1.0,72002,72002,354985.8074203471,354985.8074203471
454,2025-02-22 16:00:00+00:00,2025-02-22 20:00:00+00:00,14400.0,1.0,71987,71987,359288.75415624055,359288.75415624055
455,2025-02-22 20:00:00+00:00,2025-02-23 00:00:00+00:00,14400.0,1.0,71966,71966,351729.25089270284,351729.25089270284
456,2025-02-23 00:00:00+00:00,2025-02-23 04:00:00+00:00,14400.0,1.0,71973,71973,356417.04247259826,356417.04247259826
457,2025-02-23 04:00:00+00:00,2025-02-23 08:00:00+00:00,14400.0,1.0,71966,71966,358537.33836363297,358537.33836363297
458,2025-02-23 08:00:00+00:00,2025-02-23 12:00:00+00:00,14400.0,1.0,71986,71986,354832.3244192749,354832.3244192749
459,2025-02-23 12:00:00+00:00,2025-02-23 16:00:00+00:00,14400.0,1.0,72000,72000,359003.1018011945,359003.1018011945
460,2025-02-23 16:00:00+00:00,2025-02-23 20:00:00+00:00,14400.0,1.0,71997,71997,354581.2671987944,354581.2671987944
461,2025-02-23 20:00:00+00:00,2025-02-24 00:00:00+00:00,14400.0,1.0,71999,71999,350901.197055308,350901.197055308
462,2025-02-24 00:00:00+00:00,2025-02-24 04:00:00+00:00,12081.0,0.8389583333333334,72002,60407,356844.35086871893,299679.16433022474
463,2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,14400.0,1.0,72000,72000,358740.0245049308,358740.0245049308
464,2025-02-24 08:00:00+00:00,2025-02-24 12:00:00+00:00,14400.0,1.0,71989,71989,351557.03408770973,351557.03408770973
465,2025-02-24 12:00:00+00:00,2025-02-24 16:00:00+00:00,12756.0,0.8858333333333334,72006,63786,351069.56260551326,310362.98151832714
466,2025-02-24 16:00:00+00:00,2025-02-24 20:00:00+00:00,14400.0,1.0,71995,71995,357609.8916575871,357609.8916575871
467,2025-02-24 20:00:00+00:00,2025-02-25 00:00:00+00:00,14400.0,1.0,71990,71990,355868.6275595069,355868.6275595069
468,2025-02-25 00:00:00+00:00,2025-02-25 04:00:00+00:00,14400.0,1.0,71992,71992,324384.65369507356,324384.65369507356
469,2025-02-25 04:00:00+00:00,2025-02-25 08:00:00+00:00,14400.0,1.0,71994,71994,351550.48102744215,351550.48102744215
470,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,14400.0,1.0,71990,71990,353371.86836980854,353371.86836980854
471,2025-02-25 12:00:00+00:00,2025-02-25 16:00:00+00:00,13575.0,0.9427083333333334,72004,67879,348413.2480394256,328194.46428258606
472,2025-02-25 16:00:00+00:00,2025-02-25 20:00:00+00:00,14400.0,1.0,72005,72005,352055.6924986601,352055.6924986601
473,2025-02-25 20:00:00+00:00,2025-02-26 00:00:00+00:00,14400.0,1.0,71993,71993,343016.68551544007,343016.68551544007
474,2025-02-26 00:00:00+00:00,2025-02-26 04:00:00+00:00,14400.0,1.0,72000,72000,348099.9394740428,348099.9394740428
475,2025-02-26 04:00:00+00:00,2025-02-26 08:00:00+00:00,14400.0,1.0,71999,71999,352397.8213503264,352397.8213503264
476,2025-02-26 08:00:00+00:00,2025-02-26 12:00:00+00:00,14400.0,1.0,71991,71991,350084.1433076183,350084.1433076183
477,2025-02-26 12:00:00+00:00,2025-02-26 16:00:00+00:00,14400.0,1.0,72009,72009,350364.5516645969,350364.5516645969
478,2025-02-26 16:00:00+00:00,2025-02-26 20:00:00+00:00,14400.0,1.0,71992,71992,347626.1131045918,347626.1131045918
479,2025-02-26 20:00:00+00:00,2025-02-27 00:00:00+00:00,13391.0,0.9299305555555556,71985,66940,288887.27562698885,272081.89971793606
480,2025-02-27 00:00:00+00:00,2025-02-27 04:00:00+00:00,14400.0,1.0,72006,72006,348415.72773121996,348415.72773121996
481,2025-02-27 04:00:00+00:00,2025-02-27 08:00:00+00:00,14400.0,1.0,71996,71996,355828.5665678913,355828.5665678913
482,2025-02-27 08:00:00+00:00,2025-02-27 12:00:00+00:00,14400.0,1.0,71992,71992,350921.6068324625,350921.6068324625
483,2025-02-27 12:00:00+00:00,2025-02-27 16:00:00+00:00,14400.0,1.0,72001,72001,349216.1374778539,349216.1374778539
484,2025-02-27 16:00:00+00:00,2025-02-27 20:00:00+00:00,14400.0,1.0,72001,72001,353451.18924056774,353451.18924056774
485,2025-02-27 20:00:00+00:00,2025-02-28 00:00:00+00:00,14400.0,1.0,71991,71991,355742.95482470305,355742.95482470305
486,2025-02-28 00:00:00+00:00,2025-02-28 04:00:00+00:00,14400.0,1.0,72000,72000,355179.83323919564,355179.83323919564
487,2025-02-28 04:00:00+00:00,2025-02-28 08:00:00+00:00,14400.0,1.0,71998,71998,353780.6125743302,353780.6125743302
488,2025-02-28 08:00:00+00:00,2025-02-28 12:00:00+00:00,14400.0,1.0,71995,71995,352495.1697636787,352495.1697636787
489,2025-02-28 12:00:00+00:00,2025-02-28 16:00:00+00:00,14400.0,1.0,72010,72010,323173.6718285128,323173.6718285128
490,2025-02-28 16:00:00+00:00,2025-02-28 20:00:00+00:00,14400.0,1.0,72001,72001,349522.3479938212,349522.3479938212
491,2025-02-28 20:00:00+00:00,2025-03-01 00:00:00+00:00,14400.0,1.0,71986,71986,345537.056354095,345537.056354095
492,2025-03-01 00:00:00+00:00,2025-03-01 04:00:00+00:00,14400.0,1.0,72002,72002,355131.020527733,355131.020527733
493,2025-03-01 04:00:00+00:00,2025-03-01 08:00:00+00:00,14400.0,1.0,71994,71994,351195.519414499,351195.519414499
494,2025-03-01 08:00:00+00:00,2025-03-01 12:00:00+00:00,14400.0,1.0,71995,71995,351002.4196189097,351002.4196189097
495,2025-03-01 12:00:00+00:00,2025-03-01 16:00:00+00:00,14400.0,1.0,72008,72008,352906.34319392266,352906.34319392266
496,2025-03-01 16:00:00+00:00,2025-03-01 20:00:00+00:00,14400.0,1.0,71999,71999,358909.01065055415,358909.01065055415
497,2025-03-01 20:00:00+00:00,2025-03-02 00:00:00+00:00,14400.0,1.0,71991,71991,357601.4417255398,357601.4417255398
498,2025-03-02 00:00:00+00:00,2025-03-02 04:00:00+00:00,14400.0,1.0,71999,71999,357611.4157337226,357611.4157337226
499,2025-03-02 04:00:00+00:00,2025-03-02 08:00:00+00:00,14400.0,1.0,72003,72003,358416.7474618905,358416.7474618905
500,2025-03-02 08:00:00+00:00,2025-03-02 12:00:00+00:00,13934.0,0.9676388888888889,72002,69675,343525.7985753202,332020.16658785276
501,2025-03-02 12:00:00+00:00,2025-03-02 16:00:00+00:00,14400.0,1.0,72007,72007,353395.2630804265,353395.2630804265
502,2025-03-02 16:00:00+00:00,2025-03-02 20:00:00+00:00,14400.0,1.0,72004,72004,357431.6566749709,357431.6566749709
503,2025-03-02 20:00:00+00:00,2025-03-03 00:00:00+00:00,14400.0,1.0,71994,71994,353268.59852642287,353268.59852642287
504,2025-03-03 00:00:00+00:00,2025-03-03 04:00:00+00:00,14400.0,1.0,71995,71995,351278.6810543495,351278.6810543495
505,2025-03-03 04:00:00+00:00,2025-03-03 08:00:00+00:00,14400.0,1.0,72000,72000,350401.6571635095,350401.6571635095
506,2025-03-03 08:00:00+00:00,2025-03-03 12:00:00+00:00,14400.0,1.0,71993,71993,345441.35955547664,345441.35955547664
507,2025-03-03 12:00:00+00:00,2025-03-03 16:00:00+00:00,14400.0,1.0,72007,72007,347298.2961601002,347298.2961601002
508,2025-03-03 16:00:00+00:00,2025-03-03 20:00:00+00:00,14400.0,1.0,71984,71984,339696.59850933764,339696.59850933764
509,2025-03-03 20:00:00+00:00,2025-03-04 00:00:00+00:00,14400.0,1.0,71969,71969,354373.0841495931,354373.0841495931
510,2025-03-04 00:00:00+00:00,2025-03-04 04:00:00+00:00,14400.0,1.0,71979,71979,263779.36951340607,263779.36951340607
511,2025-03-04 04:00:00+00:00,2025-03-04 08:00:00+00:00,14400.0,1.0,71969,71969,357291.2413607183,357291.2413607183
512,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,13588.0,0.9436111111111111,71982,67923,341074.5828244634,321034.03281480056
513,2025-03-04 12:00:00+00:00,2025-03-04 16:00:00+00:00,14400.0,1.0,72014,72014,343721.9722265244,343721.9722265244
514,2025-03-04 16:00:00+00:00,2025-03-04 20:00:00+00:00,12881.0,0.8945138888888889,71980,64400,301340.37605006754,277243.63391613384
515,2025-03-04 20:00:00+00:00,2025-03-05 00:00:00+00:00,13534.0,0.9398611111111111,72001,67671,348885.4530328361,327981.96458289126
516,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,12190.0,0.8465277777777778,72006,60957,331457.85645212495,277698.03588776937
517,2025-03-05 04:00:00+00:00,2025-03-05 08:00:00+00:00,13629.0,0.9464583333333333,71996,68141,342363.21178253525,323304.4826948857
518,2025-03-05 08:00:00+00:00,2025-03-05 12:00:00+00:00,14400.0,1.0,71997,71997,354679.19808357494,354679.19808357494
519,2025-03-05 12:00:00+00:00,2025-03-05 16:00:00+00:00,14400.0,1.0,71998,71998,334416.81861954194,334416.81861954194
520,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,14400.0,1.0,72004,72004,331427.7111045689,331427.7111045689
521,2025-03-05 20:00:00+00:00,2025-03-06 00:00:00+00:00,14400.0,1.0,71993,71993,334100.5770026913,334100.5770026913
522,2025-03-06 00:00:00+00:00,2025-03-06 04:00:00+00:00,14400.0,1.0,71993,71993,339948.361362381,339948.361362381
523,2025-03-06 04:00:00+00:00,2025-03-06 08:00:00+00:00,14400.0,1.0,71994,71994,351110.844537213,351110.844537213
524,2025-03-06 08:00:00+00:00,2025-03-06 12:00:00+00:00,14400.0,1.0,71992,71992,356350.88522988296,356350.88522988296
525,2025-03-06 12:00:00+00:00,2025-03-06 16:00:00+00:00,14400.0,1.0,72009,72009,347236.70674511034,347236.70674511034
526,2025-03-06 16:00:00+00:00,2025-03-06 20:00:00+00:00,14400.0,1.0,72009,72009,348938.1092557366,348938.1092557366
527,2025-03-06 20:00:00+00:00,2025-03-07 00:00:00+00:00,14400.0,1.0,71992,71992,347772.5485555987,347772.5485555987
528,2025-03-07 00:00:00+00:00,2025-03-07 04:00:00+00:00,9612.0,0.6675,72001,48063,317902.37183741597,210295.6434540684
529,2025-03-07 04:00:00+00:00,2025-03-07 08:00:00+00:00,13875.0,0.9635416666666666,51007,48655,7935.298517016924,7933.448087982121
530,2025-03-07 08:00:00+00:00,2025-03-07 12:00:00+00:00,14400.0,1.0,43191,43191,32.903926390667436,32.903926390667436
531,2025-03-07 12:00:00+00:00,2025-03-07 16:00:00+00:00,12956.0,0.8997222222222222,43203,38871,36.10045664492826,30.816425551850173
532,2025-03-07 16:00:00+00:00,2025-03-07 20:00:00+00:00,778.0,0.05402777777777778,43204,2333,34.20673933740606,1.8288101265866281
533,2025-03-07 20:00:00+00:00,2025-03-08 00:00:00+00:00,9572.0,0.6647222222222222,43183,28710,37.11631946538678,25.195768106619422
534,2025-03-08 00:00:00+00:00,2025-03-08 04:00:00+00:00,14400.0,1.0,54809,54809,1275.1527821930504,1275.1527821930504
535,2025-03-08 04:00:00+00:00,2025-03-08 08:00:00+00:00,10105.0,0.7017361111111111,65587,47411,188681.13830008206,137137.30146819827
536,2025-03-08 08:00:00+00:00,2025-03-08 12:00:00+00:00,14400.0,1.0,71979,71979,248458.26623615125,248458.26623615125
537,2025-03-08 12:00:00+00:00,2025-03-08 16:00:00+00:00,13283.0,0.9224305555555555,72005,66420,249170.03663809976,229202.48684874436
538,2025-03-08 16:00:00+00:00,2025-03-08 20:00:00+00:00,14400.0,1.0,72001,72001,252796.08741312625,252796.08741312625
539,2025-03-08 20:00:00+00:00,2025-03-09 00:00:00+00:00,14400.0,1.0,71992,71992,246704.20951313144,246704.20951313144
540,2025-03-09 00:00:00+00:00,2025-03-09 04:00:00+00:00,14400.0,1.0,72000,72000,252626.45826119423,252626.45826119423
541,2025-03-09 04:00:00+00:00,2025-03-09 08:00:00+00:00,14400.0,1.0,72003,72003,255040.29689305893,255040.29689305893
542,2025-03-09 08:00:00+00:00,2025-03-09 12:00:00+00:00,14400.0,1.0,71988,71988,254288.7643730471,254288.7643730471
543,2025-03-09 12:00:00+00:00,2025-03-09 16:00:00+00:00,13518.0,0.93875,64479,60072,147177.71899305863,140238.70417439364
544,2025-03-09 16:00:00+00:00,2025-03-09 20:00:00+00:00,14400.0,1.0,43190,43190,35.34381220313056,35.34381220313056
545,2025-03-09 20:00:00+00:00,2025-03-10 00:00:00+00:00,13902.0,0.9654166666666667,66075,64584,197397.47714433144,194426.46935583185
546,2025-03-10 00:00:00+00:00,2025-03-10 04:00:00+00:00,14400.0,1.0,71995,71995,251527.22765843745,251527.22765843745
547,2025-03-10 04:00:00+00:00,2025-03-10 08:00:00+00:00,14400.0,1.0,71992,71992,251477.22142127756,251477.22142127756
548,2025-03-10 08:00:00+00:00,2025-03-10 12:00:00+00:00,14400.0,1.0,71992,71992,247947.4477577264,247947.4477577264
549,2025-03-10 12:00:00+00:00,2025-03-10 16:00:00+00:00,14400.0,1.0,72009,72009,245543.2863560822,245543.2863560822
550,2025-03-10 16:00:00+00:00,2025-03-10 20:00:00+00:00,12829.0,0.8909027777777778,72005,64150,224761.7220878463,214039.8602852315
551,2025-03-10 20:00:00+00:00,2025-03-11 00:00:00+00:00,13956.0,0.9691666666666666,71998,69778,283553.56051549996,274383.74096827075
552,2025-03-11 00:00:00+00:00,2025-03-11 04:00:00+00:00,14400.0,1.0,72001,72001,287818.09013041446,287818.09013041446
553,2025-03-11 04:00:00+00:00,2025-03-11 08:00:00+00:00,14400.0,1.0,71998,71998,290646.8126398735,290646.8126398735
554,2025-03-11 08:00:00+00:00,2025-03-11 12:00:00+00:00,14400.0,1.0,71988,71988,288467.3556305948,288467.3556305948
555,2025-03-11 12:00:00+00:00,2025-03-11 16:00:00+00:00,14400.0,1.0,72004,72004,286239.8713046532,286239.8713046532
556,2025-03-11 16:00:00+00:00,2025-03-11 20:00:00+00:00,14400.0,1.0,72005,72005,275104.1259462931,275104.1259462931
557,2025-03-11 20:00:00+00:00,2025-03-12 00:00:00+00:00,14400.0,1.0,71982,71982,274718.72277452995,274718.72277452995
558,2025-03-12 00:00:00+00:00,2025-03-12 04:00:00+00:00,14400.0,1.0,72006,72006,324477.28358901525,324477.28358901525
559,2025-03-12 04:00:00+00:00,2025-03-12 08:00:00+00:00,14400.0,1.0,72002,72002,321891.85347509815,321891.85347509815
560,2025-03-12 08:00:00+00:00,2025-03-12 12:00:00+00:00,7077.0,0.49145833333333333,71993,35387,324259.8211576198,163365.20631419204
561,2025-03-12 12:00:00+00:00,2025-03-12 16:00:00+00:00,10299.0,0.7152083333333333,72009,51500,308344.6916321389,215696.94966616784
562,2025-03-12 16:00:00+00:00,2025-03-12 20:00:00+00:00,14400.0,1.0,71999,71999,285690.5455112958,285690.5455112958
563,2025-03-12 20:00:00+00:00,2025-03-13 00:00:00+00:00,13349.0,0.9270138888888889,71985,66730,269926.91519270453,258073.7497110397
564,2025-03-13 00:00:00+00:00,2025-03-13 04:00:00+00:00,12018.0,0.8345833333333333,71991,60083,152744.5756135871,135254.39097482557
565,2025-03-13 04:00:00+00:00,2025-03-13 08:00:00+00:00,14400.0,1.0,71999,71999,297912.1775884422,297912.1775884422
566,2025-03-13 08:00:00+00:00,2025-03-13 12:00:00+00:00,14400.0,1.0,71993,71993,297062.9810584048,297062.9810584048
567,2025-03-13 12:00:00+00:00,2025-03-13 16:00:00+00:00,10662.0,0.7404166666666666,72004,53319,100730.5429230745,100716.21105264613
568,2025-03-13 16:00:00+00:00,2025-03-13 20:00:00+00:00,13136.0,0.9122222222222223,68370,63448,217502.51788391086,217089.52934783977
569,2025-03-13 20:00:00+00:00,2025-03-14 00:00:00+00:00,14400.0,1.0,71966,71966,181899.88851880922,181899.88851880922
570,2025-03-14 00:00:00+00:00,2025-03-14 04:00:00+00:00,14400.0,1.0,71976,71976,248500.41280529278,248500.41280529278
571,2025-03-14 04:00:00+00:00,2025-03-14 08:00:00+00:00,14400.0,1.0,71975,71975,276046.75838235713,276046.75838235713
572,2025-03-14 08:00:00+00:00,2025-03-14 12:00:00+00:00,14400.0,1.0,71994,71994,297566.4989683047,297566.4989683047
573,2025-03-14 12:00:00+00:00,2025-03-14 16:00:00+00:00,12748.0,0.8852777777777778,72003,63742,318385.52126723377,282145.60518532974
574,2025-03-14 16:00:00+00:00,2025-03-14 20:00:00+00:00,14400.0,1.0,72001,72001,349255.8676499343,349255.8676499343
575,2025-03-14 20:00:00+00:00,2025-03-15 00:00:00+00:00,14400.0,1.0,71996,71996,345774.72041609825,345774.72041609825
576,2025-03-15 00:00:00+00:00,2025-03-15 04:00:00+00:00,14400.0,1.0,72002,72002,358112.7300694783,358112.7300694783
577,2025-03-15 04:00:00+00:00,2025-03-15 08:00:00+00:00,14400.0,1.0,71998,71998,284591.3799734596,284591.3799734596
578,2025-03-15 08:00:00+00:00,2025-03-15 12:00:00+00:00,14400.0,1.0,71997,71997,309799.8501545738,309799.8501545738
579,2025-03-15 12:00:00+00:00,2025-03-15 16:00:00+00:00,14400.0,1.0,71998,71998,324340.9242743788,324340.9242743788
580,2025-03-15 16:00:00+00:00,2025-03-15 20:00:00+00:00,14400.0,1.0,71988,71988,333612.14787791576,333612.14787791576
581,2025-03-15 20:00:00+00:00,2025-03-16 00:00:00+00:00,14400.0,1.0,72001,72001,346307.0703941628,346307.0703941628
582,2025-03-16 00:00:00+00:00,2025-03-16 04:00:00+00:00,12990.0,0.9020833333333333,71996,64948,226081.4364028284,205693.51888115337
583,2025-03-16 04:00:00+00:00,2025-03-16 08:00:00+00:00,14400.0,1.0,71996,71996,316213.7889725175,316213.7889725175
584,2025-03-16 08:00:00+00:00,2025-03-16 12:00:00+00:00,14400.0,1.0,71990,71990,302360.1340447042,302360.1340447042
585,2025-03-16 12:00:00+00:00,2025-03-16 16:00:00+00:00,14400.0,1.0,72000,72000,319305.7565528316,319305.7565528316
586,2025-03-16 16:00:00+00:00,2025-03-16 20:00:00+00:00,14400.0,1.0,71982,71982,300062.48762702756,300062.48762702756
587,2025-03-16 20:00:00+00:00,2025-03-17 00:00:00+00:00,14400.0,1.0,71998,71998,312071.0518320006,312071.0518320006
588,2025-03-17 00:00:00+00:00,2025-03-17 04:00:00+00:00,14400.0,1.0,72004,72004,312791.1520104274,312791.1520104274
589,2025-03-17 04:00:00+00:00,2025-03-17 08:00:00+00:00,14400.0,1.0,72003,72003,317843.12869586906,317843.12869586906
590,2025-03-17 08:00:00+00:00,2025-03-17 12:00:00+00:00,14400.0,1.0,71991,71991,317220.67924707313,317220.67924707313
591,2025-03-17 12:00:00+00:00,2025-03-17 16:00:00+00:00,14400.0,1.0,72009,72009,311053.01292626595,311053.01292626595
592,2025-03-17 16:00:00+00:00,2025-03-17 20:00:00+00:00,13749.0,0.9547916666666667,72015,68761,157994.356039775,157991.6219182814
593,2025-03-17 20:00:00+00:00,2025-03-18 00:00:00+00:00,13802.0,0.9584722222222222,72003,69013,135827.41695442126,130994.75699543874
594,2025-03-18 00:00:00+00:00,2025-03-18 04:00:00+00:00,13560.0,0.9416666666666667,72003,67802,254194.83838733463,247644.48098299
595,2025-03-18 04:00:00+00:00,2025-03-18 08:00:00+00:00,13845.0,0.9614583333333333,71998,69225,210452.0816503112,204374.79012024254
596,2025-03-18 08:00:00+00:00,2025-03-18 12:00:00+00:00,14400.0,1.0,71999,71999,274710.0756048731,274710.0756048731
597,2025-03-18 12:00:00+00:00,2025-03-18 16:00:00+00:00,14400.0,1.0,72007,72007,265706.972424441,265706.972424441
598,2025-03-18 16:00:00+00:00,2025-03-18 20:00:00+00:00,14400.0,1.0,72010,72010,266069.8784025605,266069.8784025605
599,2025-03-18 20:00:00+00:00,2025-03-19 00:00:00+00:00,14400.0,1.0,72001,72001,243550.86924805376,243550.86924805376
600,2025-03-19 00:00:00+00:00,2025-03-19 04:00:00+00:00,14400.0,1.0,72004,72004,217408.38957260197,217408.38957260197
601,2025-03-19 04:00:00+00:00,2025-03-19 08:00:00+00:00,14400.0,1.0,71999,71999,227914.5381321989,227914.5381321989
602,2025-03-19 08:00:00+00:00,2025-03-19 12:00:00+00:00,14400.0,1.0,71998,71998,244256.71604038883,244256.71604038883
603,2025-03-19 12:00:00+00:00,2025-03-19 16:00:00+00:00,14400.0,1.0,72013,72013,245453.0751149695,245453.0751149695
604,2025-03-19 16:00:00+00:00,2025-03-19 20:00:00+00:00,14400.0,1.0,71999,71999,243073.45239279664,243073.45239279664
605,2025-03-19 20:00:00+00:00,2025-03-20 00:00:00+00:00,14400.0,1.0,71995,71995,238046.07071368402,238046.07071368402
606,2025-03-20 00:00:00+00:00,2025-03-20 04:00:00+00:00,14400.0,1.0,71989,71989,227989.54771957776,227989.54771957776
607,2025-03-20 04:00:00+00:00,2025-03-20 08:00:00+00:00,14400.0,1.0,71998,71998,224906.27618369972,224906.27618369972
608,2025-03-20 08:00:00+00:00,2025-03-20 12:00:00+00:00,12685.0,0.8809027777777778,71994,63424,111279.68880812505,110293.98313427558
609,2025-03-20 12:00:00+00:00,2025-03-20 16:00:00+00:00,8569.0,0.5950694444444444,56991,37385,54.82624980206237,35.948857683320504
610,2025-03-20 16:00:00+00:00,2025-03-20 20:00:00+00:00,14400.0,1.0,43201,43201,36.09890384459278,36.09890384459278
611,2025-03-20 20:00:00+00:00,2025-03-21 00:00:00+00:00,14400.0,1.0,43192,43192,43.67108528810224,43.67108528810224
612,2025-03-21 00:00:00+00:00,2025-03-21 04:00:00+00:00,13905.0,0.965625,61433,58959,203030.902780967,194934.71992579364
613,2025-03-21 04:00:00+00:00,2025-03-21 08:00:00+00:00,14400.0,1.0,71997,71997,355329.62646963156,355329.62646963156
614,2025-03-21 08:00:00+00:00,2025-03-21 12:00:00+00:00,14400.0,1.0,71994,71994,347521.12429535575,347521.12429535575
615,2025-03-21 12:00:00+00:00,2025-03-21 16:00:00+00:00,14400.0,1.0,72009,72009,350256.2013062468,350256.2013062468
616,2025-03-21 16:00:00+00:00,2025-03-21 20:00:00+00:00,14400.0,1.0,71977,71977,344510.4105779398,344510.4105779398
617,2025-03-21 20:00:00+00:00,2025-03-22 00:00:00+00:00,13040.0,0.9055555555555556,71970,65174,252813.98976373282,239041.5832531895
618,2025-03-22 00:00:00+00:00,2025-03-22 04:00:00+00:00,14400.0,1.0,71973,71973,353691.68409150594,353691.68409150594
619,2025-03-22 04:00:00+00:00,2025-03-22 08:00:00+00:00,14400.0,1.0,71966,71966,357723.84143701615,357723.84143701615
620,2025-03-22 08:00:00+00:00,2025-03-22 12:00:00+00:00,14400.0,1.0,71983,71983,334115.89288033,334115.89288033
621,2025-03-22 12:00:00+00:00,2025-03-22 16:00:00+00:00,12745.0,0.8850694444444445,72006,63734,356197.36442563945,315848.3431846791
622,2025-03-22 16:00:00+00:00,2025-03-22 20:00:00+00:00,14400.0,1.0,72010,72010,356154.80448122666,356154.80448122666
623,2025-03-22 20:00:00+00:00,2025-03-23 00:00:00+00:00,14400.0,1.0,71992,71992,333866.6661669604,333866.6661669604
624,2025-03-23 00:00:00+00:00,2025-03-23 04:00:00+00:00,14400.0,1.0,72001,72001,346403.01942880644,346403.01942880644
625,2025-03-23 04:00:00+00:00,2025-03-23 08:00:00+00:00,14400.0,1.0,71996,71996,354971.5150954452,354971.5150954452
626,2025-03-23 08:00:00+00:00,2025-03-23 12:00:00+00:00,14400.0,1.0,71996,71996,354453.1974732527,354453.1974732527
627,2025-03-23 12:00:00+00:00,2025-03-23 16:00:00+00:00,14400.0,1.0,71998,71998,353446.5867499049,353446.5867499049
628,2025-03-23 16:00:00+00:00,2025-03-23 20:00:00+00:00,14400.0,1.0,71990,71990,352714.59811250505,352714.59811250505
629,2025-03-23 20:00:00+00:00,2025-03-24 00:00:00+00:00,14400.0,1.0,71981,71981,343943.939896244,343943.939896244
630,2025-03-24 00:00:00+00:00,2025-03-24 04:00:00+00:00,14400.0,1.0,72004,72004,349093.93047074013,349093.93047074013
631,2025-03-24 04:00:00+00:00,2025-03-24 08:00:00+00:00,14400.0,1.0,71998,71998,354708.3339516858,354708.3339516858
632,2025-03-24 08:00:00+00:00,2025-03-24 12:00:00+00:00,14400.0,1.0,71989,71989,347929.80683770706,347929.80683770706
633,2025-03-24 12:00:00+00:00,2025-03-24 16:00:00+00:00,13624.0,0.9461111111111111,71976,68097,146214.1982658843,146210.6334362942
634,2025-03-24 16:00:00+00:00,2025-03-24 20:00:00+00:00,13244.0,0.9197222222222222,71998,66218,323470.291507436,297655.57820210326
635,2025-03-24 20:00:00+00:00,2025-03-25 00:00:00+00:00,12932.0,0.8980555555555556,71987,64652,353411.50539510074,316823.45362702326
